conv_id,n_turns,total_tokens
D97DA233-9EC3-4A64-8CA0-0FA91728D228,1,95
D99E2257-EEE9-4234-9EF7-C48614CE4925,3,661
D9A101AA-3A2D-4E27-AB0A-98EDC5A88EDF,1,71
D9FCCCB8-122C-48C9-9CEE-0B14614726AB,4,800
DA236352-95B7-4AB8-8372-5526FF8CE0F1,1,165
DAA66D4B-0137-4BC3-B03D-52C16A937A03,3,488
DAB81F5F-DB48-4E90-8909-F825F43CA47D,4,388
DB089222-9C14-4837-B349-EA416A74BA46,3,564
DB111325-7579-4E51-891A-07AE6195ACAA,1,189
DB1F15C9-75C0-42BF-A0FF-FABAB8F2B967,3,303
DB409574-3D75-4DC4-8840-599DC6B287BC,1,68
DBB1FAD0-0EFC-47F1-9199-13280EFF888D,1,142
DBF41BC4-3055-43CC-B1DD-BE4B14673E80,3,358
DC627AF9-9AA6-4D5E-B647-A3CEDB66BE28,1,94
DC699F6E-D55C-4EDE-9884-F11E6354577C,4,858
DC8F1855-1339-4E63-91FE-13EFFBE25553,1,88
DCB924EF-3AE8-4C5A-952B-85D8C06B063A,1,151
DCE701D8-AF52-429E-A0E7-9146B51B4870,4,514
DCED9130-96C9-4251-8DC5-C4262CE370C6,3,521
DD0FF004-DE42-41F8-9179-9D4C4C15CD7B,1,165
DD2A70C8-E5E4-43E3-85B1-E526BBE4C7BE,1,158
DD37D23C-A5AF-4349-AA51-8C680E9D88B0,5,674
DD68DA13-BFF6-4BB7-9E6B-21FEED8E3966,1,137
DD8D2F1C-1F3E-4D10-8299-29BED15A9D84,1,156
DD936A6D-C040-4C26-8AD2-BE42F2DCCE57,1,85
DDD6AAA3-ADE0-46F4-90FA-85DA508439E5,3,489
DDF0D726-B9F6-44AB-B626-BE93CA9B69F0,1,126
DE29168B-9C33-489F-9BFE-79F31549EC25,1,57
DEA0CB74-B9A1-4FD4-96C3-D5A9F431E36D,1,210
DEBADD93-526F-4781-B73F-55CD2A34AEF8,3,535
DEC23A39-FA84-4550-BD00-C5ED7E9642BF,6,1126
DEEC7A33-4206-4C8A-9CF4-AF6B5C425ECC,1,212
DEF66E37-49C5-4B83-9F5E-CA4BD437FB20,1,106
DF342C3A-EE2B-45A5-8C73-B771DD920787,3,212
DF3E150D-5029-4672-B2B3-C77C7D7BDCBB,1,130
DF486B49-A79C-49A5-BD6B-7B4E25FA13CA,4,530
DF710821-D9E1-4239-839A-D995C87C460A,1,149
DFE539E0-A3C4-4864-BF7F-6B72103FAADF,1,154
DFED8C72-C842-4650-BB64-BDFD2F16F5EE,1,157
E0014B13-454A-4ECD-95CE-1C99615751A5,3,446
E00383E3-B203-469F-9CEC-956CC2C14114,1,185
E0B9037E-41AA-478D-9471-E85CBA302CAA,1,161
E0C48F9D-39CF-4E06-BCB5-B6146482C845,1,65
E1291C87-0DA3-47BC-B6B3-6802E619551E,1,161
E1595D69-1CC6-46BD-A709-A242EEA1C397,1,96
E18A4AA3-1CF8-4974-BEC7-46DC0A4DF139,1,183
E19716E8-2D25-4571-B999-82422665545D,1,114
E1BA8ED4-150C-4AC4-BBFD-2A95E42F747F,6,1242
E1C4529B-00AA-486A-85A9-9A3C02E6AE39,1,157
E1FD84A9-B331-4E47-A952-8A9A7A9A2BCE,3,341
E235C210-A53C-4497-A4B2-F8FA5E9318A2,3,487
E29C7A58-7DDF-4CF3-8E92-10D8704EB079,3,632
E2EC1D71-1AD7-4154-8CBC-76F8AFC094EB,1,69
E2EDC377-B883-44C4-9F37-E560BB02E3C5,3,464
E32C4809-D164-486B-AF7E-E7F20F7ED25E,1,177
E369AF00-048D-4768-BDC9-719EA680BC69,3,449
E39421AF-68EA-4F6C-A524-37A578638764,1,213
E3A382CC-64A7-491C-AC2E-CDFEE0F97D5B,1,86
E3F93AB7-71FC-4B65-9011-E4D9D23EB5AA,4,659
E4264048-FCAC-47EF-9EC5-3D5CCD350114,1,196
E44B4E39-2D30-4E23-B6EF-37BAACBC1EE9,1,158
E4EB135F-977D-47BF-BF62-517D816CA5B8,1,62
E501173A-B241-47B3-ADB6-9581CD547B87,4,753
E51A1EB4-4355-4BBD-A155-454F7BF6DFD3,1,95
E58BDFCC-BF98-4AB0-B901-A0B098E08FB8,1,143
E59ECD1F-2083-49D5-B02E-C0B581FA56CA,1,128
E5CE2037-D8D8-4AC8-93F0-0EF4BA46BBD0,1,214
E632D938-77A0-4DA3-BB89-1B8DE68934E9,1,121
E6533280-FB75-4EA4-B3D6-6D66E34527CF,1,85
E6A56D0C-55A0-410A-A12D-4A9C35F31AF5,4,443
E6A6EFD5-C540-4008-807B-D27051E8A8DE,1,97
E72BD246-FE72-4D43-93BB-E52503A8ED23,1,134
E7321053-49E1-4F04-8391-284E7130CC05,1,74
E757E3A9-384D-4BE3-821A-3BCAC6A4019D,3,554
E7E34C16-C7CB-4F6C-9F81-BFC8D56DEF45,1,156
E7FE0541-12B7-4103-8CD5-B58BFA781BD5,4,412
E8BFA900-D437-4437-81DB-EB90C019131E,1,97
E8C0C786-CE05-41F6-8410-E84A6F06BC61,1,189
E902FB58-DD92-485C-B1CA-79877C839ECA,12,2118
E92256F8-5CBC-4D5C-A004-05393F42144C,1,104
E9E2BD89-21F1-4DF2-A60A-4BA57E27CFFF,3,368
EA7CD830-BF1C-4525-9AF7-BF7FED7023C9,1,248
EB0B6F58-8D51-44CA-830F-F5E8E54C5EC4,1,97
EB5EAD4F-ED96-42F5-B4BD-ECD5944B9D1A,4,532
EB671666-29D0-487B-9A65-07EE99955EE9,3,542
EB6FC550-9671-4DC2-B593-8ABB180EDBEA,1,135
EBC9575A-358D-4D4B-9012-F50E36680820,3,557
EBDDC7B3-5D60-4A91-9A7C-CA4323006420,1,73
EBEAEDE8-5454-4B89-BEE1-D89152E02093,4,669
EBF11034-0ECE-4780-AF09-F87CAE5184D6,3,541
EC864F07-03AA-47BC-9A62-03718D6675AB,3,442
EC98A723-8ED8-494A-8D33-278ECCAF4A4A,1,199
ECA64B19-55D0-4034-A44D-987240CD7CEC,3,468
ECBC6F09-9BA0-46D4-84EC-A1D8258386E6,1,202
ED0AA084-AA8D-48F3-8C0D-64AE41EB440C,1,69
ED23F736-0A05-423A-BA48-9AA1279E22AB,4,506
EDC2DC16-5030-4DED-8C5C-26B258E5E77C,4,495
EDC79754-F6AF-41AB-AE94-C8671E8A74EC,1,65
EE683669-F31F-43E8-9EA0-0822D502E537,3,721
EE6A23BE-A9B5-4BC6-B19D-CA515999FFA4,4,615
EE7D2463-3EC6-45D0-9FC4-171E2505C91B,1,169
EE8A2A86-D3C5-4CF4-85F1-474C39053331,1,173
EED15A0E-E720-48B5-8B62-CE1BF421A8FB,1,91
EF4091D9-1F33-49A2-9B63-CC752B6354BA,3,464
EF5C59AD-2B10-4DAC-9747-0F582C2A10D1,1,181
EF85E60D-D164-4362-B578-63CB14E9A4A7,3,421
EFDFC55D-3E7D-41AE-A995-3175133A0F67,1,294
EFE4221A-5214-471B-8212-C009F58F7F03,3,777
F004C0D7-8007-4A54-BF26-6569BFE2E29A,6,537
F0160C46-E4CF-49A3-85A9-3BA881316049,1,185
F04BDE3F-B34B-4BBA-9644-B4A5BA279B4D,1,92
F052FA90-73F6-4A39-B7D2-F9551F24CEFA,1,123
F06C97CD-C504-4B64-9475-332148D09871,1,146
F082F653-FD25-4CCB-AD46-B0074D4AB7A2,1,191
F0B33EED-6121-4FF9-89FF-FC41310401F7,1,96
F0DA475E-9DEE-4B1C-B7FD-B06DF3FAA05B,1,101
F1215F27-D79B-4CCE-92BC-713B07ADD7F3,3,394
F13630A0-AF65-41A7-B885-8B723307AFA3,4,624
F14C6AEA-90F4-48A7-8D00-C5A475617AD6,4,492
F16DDD86-427C-47BA-96FE-E3F84C715D09,1,194
F197765F-90C3-49EB-B746-EE168A437E39,4,547
F19A3784-1C1E-4181-9ECB-CCF9C9E68414,1,61
F1A67C94-F2D7-4208-BE75-D71A240EC018,5,775
F1C1103E-4AD2-46A4-B0B0-D4D0F1FD58C0,1,134
F1CA07D4-E032-41C4-B0FC-7C14686E0489,1,182
F1CDE38F-F1B1-4AB0-B949-2C28F231BD36,3,188
F1D65C3A-BEB2-482A-9BDD-F805CF7A9747,1,133
F236E432-5EC6-4BCB-A73B-903CAEC1F2B7,1,221
F28D46AA-6DF4-45D1-AB45-D683E85B0EF4,1,214
F300856E-60E8-488B-BFDB-11357C566191,3,419
F31885EC-1D69-46F4-A6E0-4A3444E5A8B1,3,528
F3714C5E-C18F-486C-B152-69512B5C1CD0,1,113
F38746B2-9733-4270-A7F9-9DB340D7F5C1,3,602
F3A7748A-55D3-41C9-9F55-A1F70109818D,1,151
F3B0FEFA-6FA3-4B75-A19A-8BBA2E227940,3,484
F4DE8F22-68B2-4D4E-B355-5BD4AC619EEB,3,352
F56AD8B0-98EE-413E-9BDA-396F051925A1,4,542
F581188D-9357-4769-BA4A-1FA6AD297C5B,1,60
F586205F-4BCB-4113-841C-6A361D1DA769,1,93
F5882DAB-730A-4460-AB57-7B9177872673,3,473
F5AAA2C1-D455-4E25-8604-8FB972483B5D,1,166
F5CC6966-88B9-458C-BE8B-CDDEC383BEE3,1,143
F5E3D19C-C50B-4C53-95A4-00F3C92C5B8F,3,849
F5E49868-1117-4DA1-8162-39818AF99826,1,145
F5EDA09F-3ECB-40FB-8E23-F732F2D7E593,1,218
F5F3AAFC-928D-4088-B275-03293FB918F4,1,67
F6B1CD4A-0452-4CEE-81CE-F0D4B5D26EFF,1,237
F701F1F3-CD34-487B-ADE0-A44CBEEA31CE,3,354
F796732B-28C2-4F08-B632-76D1D1F781C5,4,621
F7A62859-0EAD-4CEC-920A-F82E8C79CFB9,1,193
F7B31D31-9426-4431-9075-DB42221C52C1,1,156
F8264170-E56A-47B2-A158-A8EEAC285DF7,1,133
F882B84B-C3B1-405C-982B-CDF615687386,3,331
F927A8A9-4B74-4E64-BAAF-9661A5960A4A,3,528
F99F1FAD-342A-4804-9F4C-928D87465BE2,1,165
F9BE83D7-A5BB-4A33-A906-75A12DC581E1,1,175
FA1309ED-F616-463C-BD08-91694F391A58,3,502
FAB2F8F4-36BE-426A-B897-48A87ED65E60,3,558
FACE8A6A-7908-453D-94E9-7EB624DC1067,5,534
FB73BAFC-01F4-4933-AA75-E1BB645F4FCE,1,131
FB740609-205C-4F3D-9FAD-8860F73E1A80,1,144
FBA440B3-0A78-4601-9D37-F2FF914342AB,1,188
FBB8C790-B7CA-49EE-9659-460E4451AC8C,3,506
FBD71334-1C75-42C0-A995-252407CD6FC9,1,132
FBDBCA39-A6DF-4136-BECA-0F12ECFB1DEF,1,111
FC5D32BF-F3D0-4623-BF71-1E7A2B9157A6,1,249
FC7E6596-A87C-429B-B136-6D11C82FA45A,1,78
FC8F95B9-33D2-4F42-B2AD-F24C0A49A855,1,146
FCEF4E40-DCBF-4991-A5C5-A286E4D046F3,1,129
FD1B8E35-74F3-4387-AE52-81AF3378A8EE,1,148
FD81336C-3816-4CE8-88A7-341C6DB0CBBA,1,183
FDC0B16F-5C8F-40C4-A343-9F1D226616F4,4,657
FDE635C1-4E45-4744-A784-A39C910927AC,1,87
FDF99AE8-8F71-4CE9-A0C2-70C9DA60FC72,4,498
FE120B1A-4425-45A4-A3C5-A54D2F122607,3,551
FE34D099-E341-4425-A3F1-0A5CA46946D4,6,1179
FEE44EE4-AA75-45B3-A8D9-92F6B364252C,1,151
FFBE394F-A3E7-4652-9412-3539487E0E96,1,78
FFF6A1F6-DB86-4B8B-9A48-50A137362E8A,3,298
a014c555-c6f9-4641-a6e5-441ca0f31543,1,180
a0268e43-28aa-4529-bfd2-2696642e558f,1,185
a0269586-6a9c-4d28-87d0-a17c1a0a94a5,1,228
a0511ee3-36c9-46ba-914f-f10a2a12be1f,1,149
a083b129-9b43-4d16-89b9-f714d5ea5976,1,127
a0953a6d-df72-4108-8580-1ac973786b1c,3,411
a0ea8252-6298-4543-b4c5-2d9b6d27d19b,4,488
a10b9fe4-7250-4daf-aa79-61a44b65d727,1,178
a135d683-43ea-4b20-bd82-df2ecf05d851,1,76
a1563233-8b91-47bd-b41e-16a842a68796,1,198
a156651f-f0e1-458e-923c-e79796a894d9,5,746
a16a6a4f-3aba-4580-b316-014a89410c7d,1,158
a19268b0-c45e-427e-8ed1-cb6c1e90fe35,3,347
a1b847cb-aa4f-485a-b04f-9c23c1344418,1,125
a1e0ca92-6028-44aa-a6a3-361d25c00bec,1,83
a1f6ae26-6043-4f61-957b-d4faa4b4725b,1,150
a201b0bf5b7152f6f430e3e6a17172b5,1,106
a20af3b2-ea13-4442-b942-ea49c66a831a,3,334
a20cd8bf-17cf-4f55-a424-1ef36e7fb6bc,3,542
a2121437-dfe6-4cf7-8062-19b373368330,6,899
a2d99d19-ff83-4830-a1e0-a6f2ab4c4b04,1,98
a306f8f6-071e-447b-b648-f31a34cc7cc1,3,314
a30a4585-491f-4426-8755-8372fc7eebc0,8,1183
a3534150-fec6-4edc-9f5d-891737bb23d1,1,107
a3d666da-6481-4a08-a836-fe7e3ac396cc,1,122
a40b223b-bec5-4b74-ab0e-f4657a93705f,6,794
a454d206-ffa9-46c5-a950-e2cbe8cc857b,4,381
a4569e31-2581-41c8-8c98-3403e1c4a1bd,3,549
a4bc0232-0eaa-4182-995b-6adafd4e1371,1,173
a4ff4df4-eb1d-49ac-890e-872579acb512,4,382
a500d8da-46be-4376-9f39-35ce6c79f580,1,195
a5369d7b-c4ac-4154-b14a-53f8730ecd1b,3,379
a5c32290ead4dfea47a7c28bc18d3caf,1,191
a5eb6711-9803-4fd3-af67-673af2e6d4cf,1,208
a5fe51c8-f3a0-415b-aff8-a475a0656e82,3,421
a60a8902-2a09-406c-ac92-69ada03a5c56,3,248
a631284b-97ef-47fa-9014-56da013c947f,1,215
a63939f1-67c0-4518-8e61-5270fe0a15dc,1,123
a6777d8d-f9a3-46d5-aa59-4a17b5eddc26,5,1011
a683d610-a230-4b13-a9a3-e8f81baf90bc,4,758
a6ab97de-c68b-4d22-bce2-9f07c40ba7fa,1,199
a6ca6a28-3cc8-4115-8ccc-68cb7c830474,1,115
a6cb0fb4-837c-4e0d-9be1-b6a4467025ce,1,143
a74252b3-960f-4d08-9a40-a8e68a03383a,1,188
a7981e03-5b92-41cd-a5e7-b0f4ff185b59,4,419
a7e9f2a0-11ab-4c05-bf2a-438ba5e4ab5d,1,145
a82ae7f5-6384-40f4-87e7-98774bb0ae79,1,179
a82ef777-096d-46bf-bd4b-58314437e970,4,420
a8342788-0a85-46a8-90fe-03df6636040c,4,438
a86ba5a9-bbcc-4e9a-9839-64a9d7911888,4,563
a8d34914-5f94-415d-8fd9-60e908a050c6,1,156
a957905a-1ffc-427a-aca2-92318550ff7e,1,168
a957bb8d-b17e-4e6d-a5d8-8b100d91e985,1,149
a9661b79-73b5-4bd6-b7c7-e719ab1fc2f0,1,179
a985c8e5-8c16-4884-abda-7bbb5828e458,1,70
a9d1657c-19a9-4d25-b0eb-15a148d7f5fe,1,108
a9d6d962-ef92-4b85-bf71-95a5f2d6b572,3,541
aa47fb9e-300c-4e4b-b94b-76de4e4c9ebc,1,136
aa8fe70f-fd4f-4021-9813-63a8f0f6007e,1,143
aaeb7a8c-4d36-43f7-89c6-04e60b449c28,1,164
ab152d06-cc0b-4ba4-901d-a4aba88f0dec,1,96
ab15ffa8-741b-414c-b633-46c94d806ce3,1,82
ab2a9817-b2ca-4dab-8d51-c56326c62d93,1,60
ab4080c7-16df-46dc-9f98-961cc46e7fe9,1,92
ab4f18d3c5587a0db7be8616f517451d,3,525
ab6c3bc8-e1b9-4bc2-94ea-065cc2f6d1f9,1,167
ab9f5ed5-0e32-41d9-a9c5-7186c728cf6a,4,753
abee7efe-4654-4221-9114-5ebe22942906,1,107
abfaf2d7-5291-4ff2-8c15-2b34f470b77e,3,464
ac63992f-62b8-4d61-b36f-f48e469771c8,1,73
acc97392-7938-4487-a5e4-775a23283188,1,171
ad520666-dc62-44df-8995-feb10eb7d6c7,1,154
ad53615c-5672-41bd-87d1-5b843e4afc01,1,177
ad8248d9-089e-4bb1-9feb-e19ffae4018f,1,192
adb78a87-cf43-4e19-bbd5-35bf5774e5cc,1,170
ade523d8-9d05-4c26-9eda-6cbf6f309f7d,3,448
adfaf820-537a-46a8-9860-654d0e26d346,6,585
ae16ec30-b60f-46d2-ba33-82951f049ac1,3,372
ae19eed6-d8b6-4e0b-9890-f23b71ea935a,4,441
ae3db10c-76cf-486a-b442-aad2b34bc1cc,3,246
ae8a1d2f-9d3e-4e13-ad0d-5ebe218fd880,5,835
ae943cee-be23-402e-99d0-a497f58b65f6,1,130
af222787-4048-4629-a60b-59a62c8c1a72,3,385
af3dc1ce-5c18-443e-9243-f5bc0d9d1b61,1,99
aff5310c-6188-43d3-879f-d49ab3987e40,1,118
b00f518f-c5b4-4d38-9408-2ddd7c4294e8,1,157
b03056e6-3723-43a3-ade7-473484efb0a2,1,171
b03e9425-eab9-4f81-bd63-2f8d9caeca60,4,418
b0c6d252-d27e-455c-a8b6-a4a0752cbe5f,5,691
b0fe602c-64a2-4258-9fcd-04070347ff98,1,127
b201c73f-401b-46dc-ab8c-60cbb100bb82,5,779
b22267ad-d787-4ff5-9824-ad21594ca104,1,173
b29d1e83-6b06-4451-86f0-b9c507e8dac2,1,133
b2d498f3-cb97-4726-bcfa-8b8a8b489eaf,4,333
b4614bce-2085-4026-a86c-22516fd453c9,1,88
b50296ff-5f4f-47c1-91a7-674a95e2baa0,4,535
b53c47e3-cd39-42cf-b433-1af417fc1325,1,129
b59f7715-00a4-44b1-b366-333dcbde08e1,1,133
b650f71d-ca72-442f-b1fb-2967b78540bb,1,107
b6c67b5f-3d69-465e-aaf5-9bcb5ebce52c,1,150
b7312313-2dc5-4bc0-9cfc-132c12f021ed,1,140
b751d201-083b-4c58-9d5c-bd57b27e24a7,1,94
b7a2e12a-8e09-49a9-b174-64e3a0aac38a,5,837
b7c31838-073d-4e7e-b222-6d49f76b5976,1,140
b832dc7e2c81c7166a353f380bb7ab2e,1,132
b851e844-b5a1-4722-a37d-fb9fecbaac9c,1,109
b8569dd4-a63b-48f8-ad3c-d7e2632283bf,1,133
b8b68904-a432-4a12-9465-944347dcf1aa,1,71
b8cd3a5e-3698-4e86-93d8-a7738ab69c18,1,129
b8ea40a2df4f7dfe88484207c5c12112,4,633
b8fa2dcc-7411-47c7-81f7-c438603403a9,1,77
b9170ed5-6834-41e6-8353-e7c2fde86761,1,164
b966a421-d6b2-4e6b-b261-d92ad818537b,4,509
b98b04c9-d8ef-4ea5-ac3e-649ca3ec09a3,1,126
b9b092dd-504c-4b40-93ff-85fe31e91164,1,76
b9b0e7e5-fef5-4e8f-a0f4-649774a7cbdc,1,174
b9f593b8-f7c8-4f74-8147-7c4c01c4e0e3,1,158
b9fce3e3-2dec-4412-a7ce-4ec55998cf11,1,114
ba597903-bd68-474a-b7e5-72c689a9136f,1,97
baa5354c-6e19-4669-8bc4-d4eff5a61e44,1,181
bac1db53-1628-4aee-af39-88f2406b133a,1,116
bac4488e-ecc2-4d15-b272-5b7ab8c1bfba,1,99
baf0f8fa-9c7d-4897-b95c-ceb2a2d2557d,1,101
baf3b782-2f7a-456f-a524-bf82e947ae85,1,148
bb5bec9f-4685-4b28-861c-c98d3ff2eda6,1,159
bbc210bb-7112-49f4-9b59-fdf44d70684d,1,84
bbe0bbb8-fd84-4d9b-86b1-204ca2c2fee9,1,211
bbee7348-9a2d-4f5c-a5c9-e93362a9f80a,4,688
bbfb590e-a641-4edd-944f-bf299bb56d86,1,129
bc496489-edec-4afb-902a-a03aab426403,1,160
bc5184de-8be8-4135-9789-c8498c5d40e0,1,104
bcc42a04-fcbd-403c-a946-242c93f27981,1,225
bce04112-6d27-4068-a30b-e47f9efabab9,5,850
bd16e26a-9d9c-42e4-a907-c3a91647ce0f,1,71
bd58d420-4f16-451b-a8e5-5873b7840e37,1,83
bdd08e30-343d-4820-8aaf-437a1e2eee86,1,180
be4e7753-0110-4917-9b4c-1a82f2d116b6,1,84
be92caac-f525-49ae-bb12-580c98880ca7,4,759
bea028e0-729a-4542-bf8e-71f0e74b0484,1,147
bf0eb829-ae9b-459b-90d7-40758888f65e,1,105
bf15d631-3fb9-454a-8d54-e597297ccc7a,4,491
bf1da3f3-5c14-4070-99f4-c63a4e7352b8,1,107
bf9c6914-7715-4292-a78e-ca116af344fa,5,775
bfbc112e-23af-43d9-afda-41f10abf972b,1,177
bfff3170-c6c6-4c42-aae5-0aff49b663a0,1,90
c0133b1f-4e2b-4898-87fe-7b233bee64bc,1,126
c02000e7-ec75-4cd9-8381-3ec8b1886480,1,198
c060613213c3fe712ae588c1acabe831,6,668
c0a2eb81-39b2-42b0-85ed-97fe4df358d3,5,606
c0a9fd6c-1fff-4b67-8add-6b9e62325348,1,97
c0abf50d-c23d-4719-907e-780f022e6ad9,1,199
c0c4f76d-4a3d-4eb2-90d0-08c79c783cad,1,112
c0f32ccd-f6b4-4d91-8a3b-44b7e76d2fa3,1,174
c1339527-1f65-406c-b101-e04a3b16b413,1,220
c139e5a2-3dca-4abc-955c-6cfd674a023e,1,149
c17d347d-3203-4b59-a8e5-0a9227080da2,1,188
c1a45e20-329d-4f29-9895-4b29725110ee,1,134
c2892a6c-dc9f-4468-9012-928d95f1ea05,4,618
c28e6a2f-1a1f-43fc-9d1a-b94691f76829,4,769
c2e83967-91fc-4cbc-852c-23e9b4d0de9a,1,153
c315f8a8-6d90-4426-9394-46c61adbda70,3,349
c34c4ec5-2d0e-42d6-bee4-e20340c6338b,3,636
c377cf12-24f0-42a1-8fd1-f6120753b6c1,1,112
c3af8149-a034-4646-82ce-3e878aa1365e,4,481
c3d79500-8a87-4f8e-a65b-483148c2ff06,1,65
c40e7d92-4cc7-4ab6-8642-e31339139979,3,285
c47e89ad-fcfc-4b45-a531-a71da3d20a41,4,301
c4ce9c33-bb87-4d3d-b3ee-7652a130ac02,1,124
c50e270c-3c66-41e1-9e52-6a2d9872b349,1,149
c50f87fa-9b3b-4b85-88fe-2aff0e1b1638,1,150
c56806b4-4aaf-4601-a991-5003fb712aff,1,80
c581c976-e6dd-42ea-abd5-9e41010a29f4,1,213
c58877fe-b85f-4fad-b2ab-252a4134e1e3,1,123
c593831dfdad332959de03cb7e82cf71,6,877
c5beed48-e60c-43a0-9752-a37544d20cac,3,334
c5d18b35-ddda-485f-8221-6daf3519bb90,3,364
c5dcbfa3-7b4b-4123-9cd2-b1826b622ee7,1,148
c6128d22-9d0f-4551-a2b5-f104060b0486,3,403
c65038fb-1f32-42fe-afe4-add99a0b8b73,1,91
c657ef8a-e2f7-4419-ac9f-f6bc71cd94a9,1,195
c6885686-7fa0-4664-94b7-79011b1d17b1,1,199
c6a56cfd-976d-4ecf-919b-b5fc811a73ab,3,547
c6ef3787-9351-41ac-bd8e-03809759a72d,4,592
c7108d3f-c2bf-4ff6-8eda-f8e0c144e956,3,419
c719c0f3-fdda-41fc-836a-c240f5c589b3,1,102
c779455a-1d9a-4ff3-825f-2acdd0be488a,1,192
c7ab8595-0514-4ccb-8de7-3180ce7d343d,1,144
c7c43696-d42b-45da-af25-faed03b56a68,1,140
c7d128a6-4031-437f-abb8-ff06d482527c,3,513
c8c0e5d5-8b29-4c2b-a1ad-837395df8030,4,475
c8c35f82-46b3-45b3-913f-609114535dda,1,137
c99335f1ec6bed8e6c2341de584cab4e,4,240
c9d89504-fda6-4bfb-9ae5-96977868040e,3,243
c9dd07bf-ca96-4786-87b6-a86b21f30385,4,556
c9f75f30-ebb9-4cf9-b277-c345d7a962df,1,113
c9fa7385-bbb5-440a-8edb-43c680e20a5d,5,757
ca779287-3919-45b5-b927-82cdcdccb1b2,3,327
cabcf1f5-f5a5-4e4e-b372-b3dad821947a,1,103
cacd0307-94f1-439a-8142-01b116a4d8f9,3,754
cad0e375-e238-41e0-96f2-6e2b6bd282a0,1,199
cafa0ca7-3492-4373-a471-54dd1bde6304,1,234
cb52e79ff7bfcd1a959735a9bf18f087,11,782
cb78c264-f6bf-444b-9ca1-f59b1fec90db,1,140
cb992f71-c786-44ea-b79c-804bfcca3d73,1,152
cbc19af6-e164-4115-aced-20b51ef52974,1,138
cc0a0cb3-c797-408a-bc9d-28925f4086e1,1,137
cc0da1c3-c602-4798-b89f-338388e8c7f7,1,85
cc87f1cb-cd65-4773-b018-f62a42eb6e3a,3,318
cc95ba9d-4e65-4031-8e91-4ff3b217be2e,1,81
ccb321b0-2aa2-4c61-9394-56460271f740,3,376
ccbe491d-6558-4bfd-8aa8-db690322773b,3,178
cce8aa3a-20f4-435b-b4e4-99cbb7f52df0,3,556
cd1a431c-6c0e-4908-9825-5dfe75ba51a5,1,88
cd5090bb-76a1-41ec-8891-2b9180ea4b14,1,127
cd7536e1-d685-4b28-93c3-287bfed30ba5,1,178
cd95deec-6fd5-469e-9555-fd512a199d39,1,119
cdb4231f-813b-40e1-ae11-dac734235305,1,99
cdcb2772-0cb8-4007-b404-ac70e2f61946,1,80
cdd13737-20eb-49ac-8ed9-b0448a38425d,1,105
cde34ad6-44fa-48b1-b2eb-3adceb884669,1,183
ce7b60bb-aaab-4e9c-be22-150086390fae,3,517
ce94ba10-c851-4686-ab22-7daa0096423a,1,75
cf9cff63-bdab-4311-8d5b-a341cbcf6ad0,1,98
cfaea288-f513-4e95-b6df-c8b1a79af396,1,193
cfe153e8e3375a00da3799989d084eda,6,591
cfeba961-052c-47f2-9e94-47d476cde1fe,4,431
d0006846-3fad-4d32-834c-a1db2c32445d,1,127
d030b94d-40ba-4358-b27a-819496cff045,3,564
d04cde36-18c4-46c5-bdfa-c54b4b71c673,1,140
d04f4ee0-bcfd-46b4-bc38-ae3a5471ef5d,1,153
d06133ac-76cb-4d63-b72b-bf6029382d1c,1,94
d0756181-7dd7-4442-bf58-7652d86f1958,3,596
d085e18f-45bc-4be5-956e-27a1d3725a00,1,210
d10e462e-b7a8-43e5-b4f0-2d4464b2279c,1,204
d12dae94-3149-4b8d-8519-0b2e0bdb5ab0,3,333
d1962e50-9c4c-4127-9404-c945263b0e96,3,235
d1963c84-9e8d-4f79-8606-bd9a390665a8,3,477
d1baac58-2042-4d86-b740-13699bc8e8ed,1,155
d1e4cc25-ba35-4ffb-98de-213f105245a2,1,69
d1f5354c-4633-4281-9d31-0460ac614b0d,4,703
d23ba487-4f52-420f-9493-1aea03adcf55,3,329
d2d81159-733f-43f6-a550-ba5f0ea3c49a,6,1053
d2e1fe3d-f273-4ffe-9296-338fdf0460fe,1,151
d34aeda8-7bed-46a4-916d-70cfa1873f14,3,279
d3622133-370a-45ea-ae81-a31a66ff4c95,1,204
d3768f52-c378-4a2b-90b1-18d8ae153482,1,149
d37c5db9-3515-4117-aed4-bfcf47558d0e,1,120
d40ea439-b6c1-412b-b65a-7ae7bc38da9d,1,173
d4162a70-a99a-4c72-a517-77c652cf3eb5,1,148
d450ea5c-cd37-402d-bb34-443f8a23734b,3,311
d4c7a4af-6417-4863-a19b-6d0e4e8afe54,1,142
d5343e39-82b1-4c48-bb79-4bcd6694de02,1,163
d5e77616-3952-4e20-97d9-61c7a168edae,5,562
d6092d0b536301c0b5f4b987a5a2d2fb,4,691
d616f600-92b6-4455-b31c-0febefcd3e6a,1,65
d6402acc-95a0-4288-b23d-596dacf52bab,1,141
d67069c9-919d-4af3-a505-58fbda34f4ae,4,541
d6c6f0b5-303b-44ea-bae7-194a804f874f,1,192
d728bab2-9322-443f-afe6-376607a15749,1,110
d72dd0f4-c835-4d2c-a937-ceed1278bc8f,1,171
d7a344ee-7b6a-421a-82d8-69b5279bfbb8,4,728
d7d2be31-a78d-4a2a-8d48-8d36e5951840,3,256
d866e3b9-811f-46d2-90a9-6c3027c9f2f5,1,158
d8a2a44e88b52057fbd73cec38b64a88,4,586
